position_id,instrumentation,opened,closed,duration_s,duration_min,side,volume,entry,exit,pnl,won,move_pts,move_pct,move_in_atr15,velocity_pts_min,mfe_pts,mae_pts,exit_reason,hour,weekday,spread_at_entry,M5_close,M5_atr,M5_vs_ema21,M5_ema_cross,M5_structure,M5_slope5,M5_donchian,M5_pct_of_range,M15_close,M15_atr,M15_vs_ema21,M15_ema_cross,M15_structure,M15_slope5,M15_donchian,M15_pct_of_range,H1_close,H1_atr,H1_vs_ema21,H1_ema_cross,H1_structure,H1_slope5,H1_donchian,H1_pct_of_range,H4_close,H4_atr,H4_vs_ema21,H4_ema_cross,H4_structure,H4_slope5,H4_donchian,H4_pct_of_range,M5_aligned,M15_aligned,H1_aligned,H4_aligned,entry_candle_dir,entry_candle_range,entry_body_pct,entry_upper_wick_pct,entry_lower_wick_pct,entry_tick_volume,entry_spread_pts
3032105672,False,2026-07-31T19:59:51,2026-07-31T21:02:20,3749,62.5,BUY,0.01,62898.75,62831.47,-0.68,False,-67.3,-0.107,-0.49,-1.1,67.4,124.5,[sl 62843.55000],19,Friday,10.0,62946.32,69.1,below,bear,LH_LL,2.8,inside,30.3,62925.59,140.9,below,bear,LH_LL,-55.1,inside,63.1,63022.42,352.1,below,bear,HH_HL,-170.2,inside,22.1,62629.28,748.8,below,bear,LH_LL,-2103.8,inside,0.1,False,False,False,False,down,40.9,28.5,0.0,71.5,102.0,1000.0
3032322328,False,2026-08-01T04:49:16,2026-08-01T05:09:24,1208,20.1,SELL,0.01,63005.0,63059.37,-0.54,False,-54.4,-0.0863,-0.97,-2.7,12.8,51.9,[sl 63058.00000],4,Saturday,10.0,62992.43,24.2,above,bull,HH_HL,30.0,inside,80.9,62992.43,57.8,above,bull,HH_HL,38.0,inside,79.1,62935.22,262.4,below,bear,mixed,51.9,inside,31.6,62935.22,645.8,below,bear,HH_HL,-938.2,inside,19.2,False,False,True,True,up,38.6,65.0,35.0,0.0,63.0,1000.0
3032554661,False,2026-08-01T14:59:49,2026-08-01T15:19:11,1162,19.4,SELL,0.01,63056.0,63017.0,0.39,True,39.0,0.0618,1.17,2.0,52.0,5.4,[tp 63017.00000],14,Saturday,10.0,63018.65,26.6,below,bull,LH_LL,-28.6,inside,42.8,63047.83,33.6,above,bull,mixed,21.7,inside,87.2,63004.35,102.6,below,bear,LH_LL,-52.0,inside,54.5,63010.32,548.6,below,bear,mixed,381.0,inside,21.7,True,False,True,True,up,25.7,75.7,21.5,2.8,61.0,1000.0
3032581047,False,2026-08-01T15:26:22,2026-08-01T15:48:59,1357,22.6,BUY,0.01,63006.0,62977.28,-0.29,False,-28.7,-0.0456,-0.82,-1.3,3.0,28.7,[sl 62978.00000],15,Saturday,10.0,63008.07,25.4,below,bear,LH_LL,-48.3,inside,30.4,63040.91,32.5,above,bull,mixed,36.6,inside,82.6,63056.4,97.7,below,bear,HH_HL,59.9,inside,60.9,63010.32,548.6,below,bear,mixed,381.0,inside,21.7,False,True,False,False,down,5.3,38.0,15.4,46.7,50.0,1000.0
3032610473,False,2026-08-01T16:04:50,2026-08-01T16:06:09,79,1.3,BUY,0.01,62925.63,62892.49,-0.34,False,-33.1,-0.0527,-0.81,-25.2,-7.9,33.1,[sl 62892.83000],16,Saturday,10.0,62936.85,23.8,below,bear,LH_LL,-60.4,breakout_dn,-22.5,62936.85,35.9,below,bear,LH_LL,-111.0,breakout_dn,-33.5,62936.85,101.4,below,bear,LH_LL,-59.9,inside,51.1,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,up,14.6,11.5,86.4,2.1,56.0,1000.0
3032722239,False,2026-08-01T18:03:33,2026-08-01T18:03:52,19,0.3,BUY,0.05,62600.28,62549.32,-2.54,False,-51.0,-0.0814,-0.6,-160.9,,,[sl 62560.28],18,Saturday,10.0,62646.29,72.2,below,bear,mixed,-54.6,inside,15.2,62646.29,78.9,below,bear,LH_LL,-256.3,breakout_dn,-5.7,62646.29,118.6,below,bear,LH_LL,-386.3,breakout_dn,-39.9,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,down,70.2,37.2,15.9,46.9,93.0,1000.0
3032829322,False,2026-08-01T19:19:33,2026-08-01T19:20:54,81,1.4,BUY,0.05,62537.33,62495.62,-2.09,False,-41.7,-0.0667,-0.29,-30.9,-5.9,41.7,[sl 62497.33],19,Saturday,10.0,62487.64,112.4,below,bear,LH_LL,180.3,inside,49.6,62487.64,143.0,below,bear,HH_HL,-158.7,inside,33.8,62520.43,144.9,below,bear,LH_LL,-483.9,breakout_dn,-14.0,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,down,53.0,39.9,35.7,24.4,77.0,1000.0
3032830769,False,2026-08-01T19:22:06,2026-08-01T19:27:14,308,5.1,BUY,0.05,62463.63,62483.63,1.0,True,20.0,0.032,0.13,3.9,22.7,38.5,[tp 62483.63000],19,Saturday,10.0,62522.13,115.6,below,bear,mixed,123.4,inside,57.8,62487.64,143.0,below,bear,HH_HL,-158.7,inside,33.8,62520.43,144.9,below,bear,LH_LL,-483.9,breakout_dn,-14.0,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,down,31.1,48.5,14.3,37.2,79.0,1000.0
3032838295,False,2026-08-01T19:33:43,2026-08-01T19:34:07,24,0.4,BUY,0.05,62463.63,62483.63,1.0,True,20.0,0.032,0.13,50.0,27.9,19.5,[tp 62483.63000],19,Saturday,10.0,62487.42,114.4,below,bear,mixed,-59.4,inside,52.1,62487.42,148.9,below,bear,LH_LL,-165.0,inside,33.9,62520.43,144.9,below,bear,LH_LL,-483.9,breakout_dn,-14.0,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,down,63.0,55.0,26.5,18.5,82.0,1000.0
3032844367,False,2026-08-01T19:37:24,2026-08-01T19:38:57,93,1.6,BUY,0.05,62435.15,62395.07,-2.01,False,-40.1,-0.0642,-0.26,-25.9,-5.6,40.1,[sl 62395.15000],19,Saturday,10.0,62448.54,114.0,below,bear,mixed,-80.3,inside,46.7,62487.42,148.9,below,bear,LH_LL,-165.0,inside,33.9,62520.43,144.9,below,bear,LH_LL,-483.9,breakout_dn,-14.0,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,False,False,False,False,down,45.2,67.4,9.9,22.7,76.0,1000.0
3032848479,False,2026-08-01T19:40:02,2026-08-01T19:49:40,578,9.6,SELL,0.05,62425.15,62469.19,-2.2,False,-44.0,-0.0705,-0.29,-4.6,28.7,38.6,[sl 62465.15],19,Saturday,10.0,62412.77,114.4,below,bear,LH_LL,-74.9,inside,45.6,62487.42,148.9,below,bear,LH_LL,-165.0,inside,33.9,62520.43,144.9,below,bear,LH_LL,-483.9,breakout_dn,-14.0,62936.85,538.0,below,bear,mixed,25.0,inside,19.3,True,True,True,True,down,16.4,3.2,93.4,3.3,62.0,1000.0
3032949438,False,2026-08-02T00:03:41,2026-08-02T00:09:54,373,6.2,SELL,0.05,62819.96,62865.37,-2.27,False,-45.4,-0.0723,-0.62,-7.3,2.5,35.4,[sl 62859.96000],0,Sunday,10.0,62756.83,31.4,above,bull,HH_HL,39.4,inside,51.2,62756.83,71.6,above,bull,HH_HL,-28.5,inside,89.6,62756.83,162.4,below,bear,LH_LL,236.4,inside,62.9,62756.83,513.5,below,bear,mixed,-178.4,inside,17.8,False,False,True,True,up,53.5,87.5,12.5,0.0,71.0,1000.0
3033020716,False,2026-08-02T00:34:52,2026-08-02T00:37:46,174,2.9,BUY,0.05,62829.96,62787.48,-2.13,False,-42.5,-0.0676,-0.61,-14.6,-14.5,42.5,[sl 62789.96],0,Sunday,10.0,62824.53,39.6,above,bull,LH_LL,-5.2,inside,57.6,62824.53,75.7,above,bull,mixed,77.8,inside,82.3,62756.83,162.4,below,bear,LH_LL,236.4,inside,62.9,62756.83,513.5,below,bear,mixed,-178.4,inside,17.8,True,True,False,False,down,38.5,55.2,43.3,1.5,60.0,1000.0
3033107491,False,2026-08-02T04:20:30,2026-08-02T04:56:31,2161,36.0,SELL,0.05,63488.13,63529.53,-2.07,False,-41.4,-0.0652,-0.28,-1.1,42.8,59.4,[sl 63508.13000],4,Sunday,10.0,63451.13,56.0,above,bull,LH_LL,80.0,inside,84.2,63464.74,147.6,above,bull,HH_HL,79.4,inside,96.7,63390.64,228.3,above,bull,mixed,620.4,inside,92.3,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,False,False,False,True,up,42.3,73.1,26.9,0.0,70.0,1000.0
3033124262,False,2026-08-02T05:15:19,2026-08-02T05:15:31,12,0.2,BUY,0.05,63398.0,63376.14,-1.09,False,-21.9,-0.0345,-0.15,-109.3,,,[sl 63378.00],5,Sunday,10.0,63410.93,44.2,below,bull,LH_LL,-51.6,inside,25.4,63410.93,143.3,above,bull,mixed,20.3,inside,83.1,63506.84,234.6,above,bull,HH_HL,750.0,breakout_up,101.2,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,False,True,True,False,down,36.5,74.3,2.4,23.3,67.0,1000.0
3033126564,False,2026-08-02T05:32:18,2026-08-02T05:35:18,180,3.0,BUY,0.05,63398.77,63365.2,-1.68,False,-33.6,-0.053,-0.32,-11.2,21.9,39.2,[sl 63378.77000],5,Sunday,10.0,63426.66,42.9,above,bull,LH_LL,-18.8,inside,32.5,63426.66,144.8,above,bull,LH_LL,-38.1,inside,82.2,63506.84,234.6,above,bull,HH_HL,750.0,breakout_up,101.2,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,True,True,True,False,up,26.3,24.3,15.2,60.5,69.0,1000.0
3033132343,False,2026-08-02T06:31:03,2026-08-02T06:31:27,24,0.4,SELL,0.05,63432.12,63392.12,2.0,True,40.0,0.0631,0.48,100.0,,,[tp 63392.12],6,Sunday,10.0,63419.95,32.2,above,bear,HH_HL,26.5,inside,34.5,63419.95,86.2,above,bull,mixed,9.0,inside,77.7,63383.9,242.5,above,bull,mixed,615.6,inside,87.9,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,False,False,False,True,down,43.1,36.7,43.5,19.8,69.0,1000.0
3033150722,False,2026-08-02T06:44:49,2026-08-02T07:37:50,3181,53.0,SELL,0.05,63427.38,63448.18,-1.04,False,-20.8,-0.0328,-0.25,-0.4,30.1,11.8,[sl 63447.38000],6,Sunday,10.0,63397.9,33.6,above,bear,LH_LL,28.0,inside,25.2,63419.95,86.2,above,bull,mixed,9.0,inside,77.7,63383.9,242.5,above,bull,mixed,615.6,inside,87.9,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,False,False,False,True,up,27.2,49.1,19.1,31.8,58.0,1000.0
3033182063,False,2026-08-02T07:38:28,2026-08-02T07:38:35,7,0.1,SELL,0.05,63438.25,63458.27,-1.0,False,-20.0,-0.0316,-0.32,-171.6,,,[sl 63458.25],7,Sunday,10.0,63413.09,24.0,above,bull,HH_HL,2.6,inside,69.8,63409.8,66.0,above,bull,HH_HL,39.9,inside,48.5,63415.94,236.9,above,bull,mixed,497.8,inside,88.5,63390.64,544.8,below,bear,HH_HL,401.8,inside,37.9,False,False,False,True,up,17.0,11.3,43.5,45.2,64.0,1000.0
3033192995,False,2026-08-02T08:04:13,2026-08-02T08:04:24,11,0.2,SELL,0.05,63438.25,63458.74,-1.03,False,-20.5,-0.0323,-0.32,-111.8,,,[sl 63458.25000],8,Sunday,10.0,63426.32,23.9,above,bull,LH_LL,13.2,inside,62.6,63426.32,64.3,above,bull,LH_LL,-0.4,inside,51.3,63426.32,217.6,above,bull,HH_HL,41.0,inside,89.2,63426.32,530.3,above,bear,HH_HL,416.0,inside,39.0,False,False,False,False,down,38.6,32.1,60.8,7.0,82.0,1000.0
3033288081,False,2026-08-02T10:23:11,2026-08-02T10:23:11,0,0.0,BUY,0.05,63107.05,63081.36,-1.28,False,-25.7,-0.0407,-0.28,,,,[sl 63087.05000],10,Sunday,10.0,63203.75,50.3,below,bear,mixed,-6.7,inside,68.7,63137.62,82.5,below,bear,LH_LL,9.5,inside,21.4,63202.78,214.4,above,bull,LH_LL,-304.1,inside,73.1,63426.32,530.3,above,bear,HH_HL,416.0,inside,39.0,False,False,True,True,down,53.4,45.6,0.0,54.4,96.0,1000.0
3033398617,False,2026-08-02T12:22:37,2026-08-02T12:23:03,26,0.4,SELL,0.05,63141.56,63161.58,-1.0,False,-20.0,-0.0317,-0.19,-46.2,3.2,33.5,[sl 63161.56000],12,Sunday,10.0,63109.18,72.2,above,bear,HH_HL,121.7,inside,83.8,63100.87,104.7,below,bear,HH_HL,-37.5,inside,33.0,62969.56,213.1,below,bull,LH_LL,-446.4,inside,56.2,62969.56,479.3,below,bear,LH_LL,32.7,inside,24.6,False,True,True,True,up,36.4,62.7,34.6,2.7,70.0,1000.0
3033460510,False,2026-08-02T13:46:28,2026-08-02T13:46:57,29,0.5,SELL,0.05,63043.0,63063.03,-1.0,False,-20.0,-0.0318,-0.22,-41.4,,,[sl 63063.00000],13,Sunday,10.0,63025.75,50.6,below,bear,HH_HL,30.2,inside,39.0,63025.75,99.2,below,bear,LH_LL,-88.1,inside,26.1,63060.15,221.9,below,bull,HH_HL,-366.2,inside,62.8,62969.56,479.3,below,bear,LH_LL,32.7,inside,24.6,True,True,True,True,up,24.4,55.9,3.9,40.2,60.0,1000.0
3033477827,False,2026-08-02T13:47:45,2026-08-02T13:48:10,25,0.4,SELL,0.05,63043.0,63068.51,-1.28,False,-25.5,-0.0405,-0.28,-61.2,3.5,16.3,[sl 63063.00000],13,Sunday,10.0,63025.75,50.6,below,bear,HH_HL,30.2,inside,39.0,63025.75,99.2,below,bear,LH_LL,-88.1,inside,26.1,63060.15,221.9,below,bull,HH_HL,-366.2,inside,62.8,62969.56,479.3,below,bear,LH_LL,32.7,inside,24.6,True,True,True,True,up,21.5,20.6,16.8,62.6,62.0,1000.0
3033499880,False,2026-08-02T14:16:57,2026-08-02T14:16:58,1,0.0,SELL,0.05,63043.0,63064.44,-1.07,False,-21.4,-0.034,-0.23,-1286.4,,,[sl 63063.00],14,Sunday,10.0,63017.94,48.6,below,bear,mixed,-34.9,inside,40.3,63017.94,91.5,below,bear,LH_LL,-42.2,inside,28.6,63051.79,225.6,below,bull,LH_LL,-76.3,inside,62.2,62969.56,479.3,below,bear,LH_LL,32.7,inside,24.6,True,True,True,True,up,23.8,36.9,29.9,33.3,59.0,1000.0
3033583569,False,2026-08-02T16:12:06,2026-08-02T16:15:37,211,3.5,BUY,0.01,63039.68,63018.39,-0.22,False,-21.3,-0.0338,-0.28,-6.1,11.0,22.0,[sl 63019.68],16,Sunday,10.0,63047.08,40.8,above,bull,HH_HL,-28.4,inside,48.9,63047.76,77.4,below,bear,LH_LL,-29.4,inside,50.2,63047.76,214.8,below,bear,LH_LL,-90.6,inside,55.3,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,True,False,False,False,down,15.6,22.9,12.3,64.7,59.0,1000.0
3033590006,False,2026-08-02T16:32:07,2026-08-02T16:32:16,9,0.1,SELL,0.01,63074.98,63095.94,-0.21,False,-21.0,-0.0332,-0.27,-139.7,,,[sl 63094.98],16,Sunday,10.0,63047.65,41.3,above,bear,HH_HL,24.8,inside,50.7,63047.65,76.3,below,bear,mixed,-7.2,inside,50.2,63047.76,214.8,below,bear,LH_LL,-90.6,inside,55.3,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,False,True,True,True,up,34.7,47.7,52.2,0.1,73.0,1000.0
3033600251,False,2026-08-02T16:42:06,2026-08-02T16:42:06,0,0.0,SELL,0.01,63175.03,63196.54,-0.22,False,-21.5,-0.034,-0.25,,,,[sl 63195.03],16,Sunday,10.0,63136.7,49.5,above,bull,HH_HL,100.3,breakout_up,108.7,63047.65,76.3,below,bear,mixed,-7.2,inside,50.2,63047.76,214.8,below,bear,LH_LL,-90.6,inside,55.3,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,False,True,True,True,up,65.7,41.8,53.1,5.0,91.0,1000.0
3033618550,False,2026-08-02T17:24:30,2026-08-02T17:24:46,16,0.3,SELL,0.01,63175.03,63195.65,-0.21,False,-20.6,-0.0326,-0.23,-77.3,,,[sl 63195.03],17,Sunday,10.0,63132.46,54.3,above,bull,mixed,17.9,inside,63.0,63138.55,82.0,above,bull,LH_LL,90.8,inside,72.7,63112.29,187.3,above,bull,HH_HL,142.7,inside,59.8,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,False,False,False,True,up,124.0,90.9,1.3,7.9,112.0,1000.0
3033692029,False,2026-08-02T18:35:31,2026-08-02T18:36:03,32,0.5,SELL,0.01,63276.34,63307.71,-0.32,False,-31.4,-0.0496,-0.4,-58.8,-4.4,48.2,[sl 63296.34],18,Sunday,10.0,63234.82,38.0,above,bull,mixed,21.7,inside,79.5,63213.2,76.9,above,bull,LH_LL,74.6,inside,81.7,63229.78,188.4,above,bull,HH_HL,169.6,inside,64.7,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,False,False,False,True,up,51.9,88.2,9.7,2.1,68.0,1000.0
3033750760,False,2026-08-02T19:13:04,2026-08-02T19:13:31,27,0.5,BUY,0.01,63286.34,63265.39,-0.21,False,-20.9,-0.0331,-0.21,-46.6,,,[sl 63266.34000],19,Sunday,10.0,63279.04,59.0,above,bull,mixed,-151.5,inside,28.4,63307.14,101.0,above,bull,mixed,60.0,inside,59.3,63307.14,200.6,above,bull,HH_HL,255.3,inside,69.4,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,True,True,True,False,up,36.3,19.7,8.6,71.7,68.0,1000.0
3033765694,False,2026-08-02T19:42:11,2026-08-02T19:44:26,135,2.2,SELL,0.01,63301.91,63323.810000000005,-0.22,False,-21.9,-0.0346,-0.22,-9.7,4.1,23.7,[sl 63321.91000],19,Sunday,10.0,63293.24,57.7,above,bull,HH_HL,12.5,inside,26.1,63248.96,99.9,above,bull,LH_LL,19.2,inside,48.9,63307.14,200.6,above,bull,HH_HL,255.3,inside,69.4,63047.76,451.1,below,bear,mixed,580.0,inside,27.0,False,False,False,True,up,8.7,7.3,81.6,11.1,57.0,1000.0
3033782415,False,2026-08-02T20:16:38,2026-08-02T20:16:41,3,0.1,SELL,0.01,63405.09,63429.67,-0.25,False,-24.6,-0.0388,-0.26,-491.6,,,[sl 63425.09],20,Sunday,10.0,63384.97,39.9,above,bull,HH_HL,-10.6,inside,54.1,63384.97,92.5,above,bull,mixed,77.8,inside,73.1,63377.62,195.2,above,bull,mixed,376.2,inside,77.5,63377.62,460.6,above,bear,HH_HL,620.8,inside,37.5,False,False,False,False,up,57.8,72.5,27.5,0.0,67.0,1000.0
3033799553,False,2026-08-02T20:26:40,2026-08-02T20:26:57,17,0.3,BUY,0.01,63344.06,63323.21,-0.21,False,-20.8,-0.0329,-0.22,-73.6,,,[sl 63324.06000],20,Sunday,10.0,63344.42,42.8,above,bull,LH_LL,-33.2,inside,34.5,63384.97,92.5,above,bull,mixed,77.8,inside,73.1,63377.62,195.2,above,bull,mixed,376.2,inside,77.5,63377.62,460.6,above,bear,HH_HL,620.8,inside,37.5,True,True,True,True,down,28.6,52.6,19.4,28.0,54.0,1000.0
3034220207,False,2026-08-02T23:07:12,2026-08-02T23:08:19,67,1.1,BUY,0.01,63301.25,63279.39,-0.22,False,-21.9,-0.0345,-0.15,-19.6,-0.3,23.1,[sl 63281.25],23,Sunday,10.0,63320.75,104.4,below,bear,mixed,-13.4,inside,6.8,63348.61,144.5,below,bull,mixed,-266.8,inside,27.2,63348.61,219.5,above,bull,mixed,118.8,inside,55.9,63377.62,460.6,above,bear,HH_HL,620.8,inside,37.5,False,False,True,True,down,35.0,61.3,0.0,38.7,68.0,1000.0
3034294887,False,2026-08-02T23:31:39,2026-08-02T23:33:56,137,2.3,SELL,0.01,63481.28,63506.53,-0.26,False,-25.2,-0.0398,-0.16,-11.1,28.7,21.3,[sl 63501.28000],23,Sunday,10.0,63458.9,96.3,above,bear,HH_HL,138.2,inside,43.6,63458.9,157.9,above,bull,HH_HL,-165.7,inside,48.4,63348.61,219.5,above,bull,mixed,118.8,inside,55.9,63377.62,460.6,above,bear,HH_HL,620.8,inside,37.5,False,False,False,False,up,28.2,22.5,18.4,59.1,63.0,1000.0
3038789789,False,2026-08-03T20:20:09,2026-08-03T20:20:10,1,0.0,SELL,0.01,63923.37,63943.7,-0.21,False,-20.3,-0.0318,-0.13,-1219.8,,,[sl 63943.37],20,Monday,10.0,63919.74,84.4,above,bull,mixed,36.6,inside,65.8,63832.3,154.2,above,bull,LH_LL,25.4,inside,56.2,63808.24,377.2,above,bull,HH_HL,-76.1,inside,88.4,63808.24,571.5,above,bear,HH_HL,307.0,inside,92.2,False,False,False,False,up,62.7,20.7,68.3,11.0,99.0,1000.0
3038999911,False,2026-08-03T21:01:49,2026-08-03T21:02:35,46,0.8,BUY,0.01,63712.65,63688.65,-0.24,False,-24.0,-0.0377,-0.18,-31.3,-5.8,37.4,[sl 63692.65000],21,Monday,10.0,63722.99,63.2,below,bear,mixed,-152.4,inside,6.1,63722.99,139.1,below,bull,LH_LL,-166.4,inside,32.7,63722.99,376.6,above,bull,LH_LL,101.2,inside,82.9,63808.24,571.5,above,bear,HH_HL,307.0,inside,92.2,False,False,True,True,down,39.7,96.6,0.0,3.4,69.0,1000.0
3039017931,False,2026-08-03T21:49:13,2026-08-03T21:49:13,0,0.0,BUY,0.01,63597.33,63577.2,-0.2,False,-20.1,-0.0317,-0.16,,,,[sl 63577.33],21,Monday,10.0,63627.41,55.0,below,bear,LH_LL,-33.8,inside,7.3,63627.41,131.0,below,bull,LH_LL,-267.6,inside,2.8,63722.99,376.6,above,bull,LH_LL,101.2,inside,82.9,63808.24,571.5,above,bear,HH_HL,307.0,inside,92.2,False,False,True,True,down,35.6,39.9,11.4,48.7,78.0,1000.0
3039119876,False,2026-08-03T23:37:37,2026-08-03T23:37:37,0,0.0,BUY,0.01,63438.8,63418.12,-0.21,False,-20.7,-0.0326,-0.17,,,,[sl 63418.80000],23,Monday,10.0,63464.34,58.8,below,bear,LH_LL,-56.8,inside,48.9,63513.6,126.0,below,bear,HH_HL,76.1,inside,27.0,63546.48,379.5,above,bull,LH_LL,-298.4,inside,73.2,63808.24,571.5,above,bear,HH_HL,307.0,inside,92.2,False,False,True,True,down,59.7,94.4,0.1,5.5,68.0,1000.0
3039221733,False,2026-08-04T00:15:13,2026-08-04T00:15:43,30,0.5,BUY,0.01,63410.13,63387.5,-0.22,False,-22.6,-0.0357,-0.2,-45.3,,,[sl 63390.13],0,Tuesday,10.0,63407.04,62.6,below,bear,LH_LL,-22.6,inside,3.8,63407.04,122.0,below,bear,mixed,-139.4,inside,12.1,63457.94,365.3,above,bull,mixed,-349.0,inside,68.4,63457.94,608.7,above,bear,LH_LL,675.1,inside,68.7,False,False,True,True,down,56.6,74.2,19.4,6.4,75.0,1000.0
3039297691,False,2026-08-04T00:34:01,2026-08-04T00:35:03,62,1.0,BUY,0.01,63330.41,63305.51,-0.24,False,-24.9,-0.0393,-0.21,-24.1,-2.6,24.9,[sl 63310.41000],0,Tuesday,10.0,63383.56,64.8,below,bear,LH_LL,-140.0,inside,23.9,63383.56,118.6,below,bear,LH_LL,-99.0,inside,8.8,63457.94,365.3,above,bull,mixed,-349.0,inside,68.4,63457.94,608.7,above,bear,LH_LL,675.1,inside,68.7,False,False,True,True,up,45.3,10.8,78.9,10.2,80.0,1000.0
3042258173,False,2026-08-04T14:06:04,2026-08-04T14:09:26,202,3.4,BUY,0.01,63777.05,63627.59,-1.49,False,-149.5,-0.2343,-0.79,-44.4,-61.3,150.2,[sl 63628.45000],14,Tuesday,10.0,63707.32,134.3,below,bear,LH_LL,-249.9,inside,29.5,63621.59,181.9,below,bull,LH_LL,-270.5,inside,37.7,63621.59,309.6,above,bull,mixed,106.3,inside,39.4,63856.25,610.1,above,bull,LH_LL,234.5,inside,83.4,False,False,True,True,down,122.9,93.8,4.0,2.2,142.0,1000.0
3042279850,False,2026-08-04T14:09:46,2026-08-04T14:27:10,1044,17.4,SELL,0.01,63671.92,63827.0,-1.55,False,-155.1,-0.2436,-0.82,-8.9,131.9,145.9,[sl 63823.24000],14,Tuesday,10.0,63707.32,134.3,below,bear,LH_LL,-249.9,inside,29.5,63621.59,181.9,below,bull,LH_LL,-270.5,inside,37.7,63621.59,309.6,above,bull,mixed,106.3,inside,39.4,63856.25,610.1,above,bull,LH_LL,234.5,inside,83.4,True,True,False,False,down,54.1,36.5,19.3,44.1,121.0,1000.0
3042370357,False,2026-08-04T14:27:16,2026-08-04T14:40:18,782,13.0,BUY,0.01,63816.78,64067.87,2.51,True,251.1,0.3935,1.28,19.3,288.9,69.7,[tp 64067.87000],14,Tuesday,10.0,63656.63,166.5,below,bear,mixed,35.0,inside,25.0,63731.64,189.2,above,bull,LH_LL,-99.9,inside,54.4,63621.59,309.6,above,bull,mixed,106.3,inside,39.4,63856.25,610.1,above,bull,LH_LL,234.5,inside,83.4,False,True,True,True,down,61.3,27.0,73.0,0.0,129.0,1000.0
3042636772,False,2026-08-04T15:19:05,2026-08-04T15:46:03,1618,27.0,SELL,0.01,63951.07,64107.17,-1.56,False,-156.1,-0.2441,-0.72,-5.8,205.0,204.8,[sl 64101.77000],15,Tuesday,10.0,64010.72,151.7,above,bull,LH_LL,6.5,inside,75.7,64010.72,215.9,above,bull,mixed,389.1,inside,83.2,64063.52,333.4,above,bull,mixed,531.9,inside,86.8,63856.25,610.1,above,bull,LH_LL,234.5,inside,83.4,False,False,False,False,down,28.5,37.1,0.0,62.9,84.0,1000.0
3042767042,False,2026-08-04T15:46:13,2026-08-04T16:05:32,1159,19.3,BUY,0.01,64112.51,63953.76,-1.59,False,-158.8,-0.2476,-0.66,-8.2,58.2,173.3,[sl 63953.76000],15,Tuesday,10.0,64064.07,125.8,above,bull,HH_HL,107.0,inside,84.1,64064.07,232.4,above,bull,mixed,247.3,inside,87.2,64063.52,333.4,above,bull,mixed,531.9,inside,86.8,63856.25,610.1,above,bull,LH_LL,234.5,inside,83.4,True,True,True,True,up,94.6,48.6,51.4,0.0,155.0,1000.0
3042868780,False,2026-08-04T16:07:20,2026-08-04T17:08:35,3675,61.2,SELL,0.01,63973.37,64119.04,-1.46,False,-145.7,-0.2277,-0.62,-2.4,138.8,155.3,[sl 64119.04],16,Tuesday,10.0,63980.21,119.8,above,bull,LH_LL,121.6,inside,69.7,64058.82,239.3,above,bull,HH_HL,3.4,inside,83.3,64058.82,322.0,above,bull,HH_HL,366.6,inside,86.3,64058.82,638.8,above,bull,HH_HL,250.6,inside,93.6,False,False,False,False,up,42.5,52.4,47.6,0.0,89.0,1000.0
3043140945,False,2026-08-04T17:08:49,2026-08-04T17:49:31,2442,40.7,BUY,0.01,64097.04,63944.21,-1.53,False,-152.8,-0.2384,-0.68,-3.8,26.4,164.8,[sl 63947.04000],17,Tuesday,10.0,64006.94,91.0,above,bear,HH_HL,81.5,inside,61.4,63893.16,230.0,above,bull,mixed,-170.9,inside,56.5,63893.16,317.0,above,bull,mixed,36.9,inside,68.5,64058.82,638.8,above,bull,HH_HL,250.6,inside,93.6,True,True,True,True,up,81.4,45.0,37.4,17.6,130.0,1000.0
3043316806,False,2026-08-04T17:52:18,2026-08-04T18:02:09,591,9.8,SELL,0.01,63878.97,64019.32,-1.4,False,-140.3,-0.2197,-0.75,-14.2,6.0,135.1,[sl 64017.43000],17,Tuesday,10.0,63945.69,95.7,below,bull,LH_LL,-33.0,inside,37.8,64038.53,193.1,above,bull,mixed,67.0,inside,79.3,63893.16,317.0,above,bull,mixed,36.9,inside,68.5,64058.82,638.8,above,bull,HH_HL,250.6,inside,93.6,True,False,False,False,up,59.0,21.6,12.4,66.0,128.0,1000.0
