market,report_date,usable_from,open_interest,nc_long,nc_short,nc_spread,c_long,c_short,nr_long,nr_short
silver,2013-02-26,2013-03-01,145625,37753,16016,30823,52509,83395,24540,15391
silver,2013-03-05,2013-03-08,147100,38449,19846,31021,52774,81957,24856,14276
silver,2013-03-12,2013-03-15,148283,38637,20529,32818,51929,81352,24899,13584
silver,2013-03-19,2013-03-22,151521,38707,23656,32467,55014,81453,25333,13945
silver,2013-03-26,2013-03-29,151568,37548,26144,31875,55564,79605,26581,13944
silver,2013-04-02,2013-04-05,155755,38201,30055,32496,57847,76350,27211,16854
silver,2013-04-09,2013-04-12,162241,38492,30577,36935,61060,78984,25754,15745
silver,2013-04-16,2013-04-19,157302,39701,22103,33283,61641,84139,22677,17777
silver,2013-04-23,2013-04-26,158970,38817,23816,31113,68258,85422,20782,18619
silver,2013-04-30,2013-05-03,143477,35720,23530,23400,65685,79915,18672,16632
silver,2013-05-07,2013-05-10,144156,35834,22183,23765,65703,80159,18854,18049
silver,2013-05-14,2013-05-17,144666,35690,24896,22992,66717,79935,19267,16843
silver,2013-05-21,2013-05-24,148619,35533,26718,24576,67754,79680,20756,17645
silver,2013-05-28,2013-05-31,145299,34059,29468,24345,66428,74762,20467,16724
silver,2013-06-04,2013-06-07,145734,35051,29695,24211,66857,75256,19615,16572
silver,2013-06-11,2013-06-14,147175,35509,31806,23972,68438,73458,19256,17939
silver,2013-06-18,2013-06-21,149891,35474,31570,26937,68245,74197,19235,17187
silver,2013-06-25,2013-06-28,140639,34505,33668,20224,66478,70571,19432,16176
silver,2013-07-02,2013-07-05,136146,36175,31528,18013,63219,70988,18739,15617
silver,2013-07-09,2013-07-12,133851,36560,31539,16617,62307,69205,18367,16490
silver,2013-07-16,2013-07-19,133445,36775,30140,16472,61325,72647,18873,14186
silver,2013-07-23,2013-07-26,131748,35440,29759,15696,60950,71063,19662,15230
silver,2013-07-30,2013-08-02,132831,35628,30653,17780,60510,68817,18913,15581
silver,2013-08-06,2013-08-09,132053,34627,29160,19278,58203,68503,19945,15112
silver,2013-08-13,2013-08-16,135226,36945,24236,17054,60196,80472,21031,13464
silver,2013-08-20,2013-08-23,131076,37308,18800,15539,59439,82713,18790,14024
silver,2013-08-27,2013-08-30,122271,33147,16767,13533,54973,79347,20618,12624
silver,2013-09-03,2013-09-06,115644,34616,15769,11706,49643,77006,19679,11163
silver,2013-09-10,2013-09-13,112276,32644,16810,12467,48979,72477,18186,10522
silver,2013-09-17,2013-09-20,112757,30889,17083,12646,49729,71983,19493,11045
silver,2013-09-24,2013-09-27,112317,29357,16705,12566,52271,71892,18123,11154
silver,2013-10-01,2013-10-04,115238,31235,18460,12795,54294,70939,16914,13044
silver,2013-10-08,2013-10-11,116098,31887,16881,12216,52815,74081,19180,12920
silver,2013-10-15,2013-10-18,116207,33368,18600,11901,52976,72249,17962,13457
silver,2013-10-22,2013-10-25,116767,35706,17498,10994,51120,76005,18947,12270
silver,2013-10-29,2013-11-01,117934,36674,18225,10402,51321,77457,19537,11850
silver,2013-11-05,2013-11-08,118718,36134,17231,10882,51669,77503,20033,13102
silver,2013-11-12,2013-11-15,129525,37380,24344,12569,55623,78252,23953,14360
silver,2013-11-19,2013-11-22,138809,38586,28555,15494,60926,78390,23803,16370
silver,2013-11-26,2013-11-29,133287,39270,32648,10641,56669,73097,26707,16901
silver,2013-12-03,2013-12-06,133109,40438,37537,10015,56666,68831,25990,16726
silver,2013-12-10,2013-12-13,133086,42551,32598,10308,56471,74003,23756,16177
silver,2013-12-17,2013-12-20,133306,41916,30368,11925,55860,75105,23605,15908
silver,2013-12-24,2013-12-27,132501,42097,29999,11126,56157,75843,23121,15533
silver,2013-12-31,2014-01-03,132475,42083,27402,11149,54280,79052,24963,14872
silver,2014-01-07,2014-01-10,131294,41285,23950,12756,53875,79404,23378,15184
silver,2014-01-14,2014-01-17,136158,41287,24798,14479,58869,83678,21523,13203
silver,2014-01-21,2014-01-24,139468,42334,26466,14868,60600,84551,21666,13583
silver,2014-01-28,2014-01-31,144244,40816,30324,17023,62077,83110,24328,13787
silver,2014-02-04,2014-02-07,149163,41321,34333,19017,65457,80309,23368,15504
silver,2014-02-11,2014-02-14,147988,41279,28645,21235,61524,83941,23950,14167
silver,2014-02-18,2014-02-21,147035,40506,16971,19267,63221,96074,24041,14723
silver,2014-02-25,2014-02-28,144305,44848,15911,16880,59225,98210,23352,13304
silver,2014-03-04,2014-03-07,133550,44297,16388,13046,54619,94388,21588,9728
silver,2014-03-11,2014-03-14,136625,43886,17222,14767,55639,93273,22333,11363
silver,2014-03-18,2014-03-21,144578,44744,20372,16260,60632,96532,22942,11414
silver,2014-03-25,2014-03-28,147597,45500,26487,17406,60091,91846,24600,11858
silver,2014-04-01,2014-04-04,150361,44145,29641,19159,61104,89546,25953,12015
silver,2014-04-08,2014-04-11,159316,45042,28780,20988,67545,96450,25741,13098
silver,2014-04-15,2014-04-18,164158,45957,32858,17939,74713,98007,25549,15354
silver,2014-04-22,2014-04-25,157687,45868,31751,16513,71987,94760,23319,14663
silver,2014-04-29,2014-05-02,149341,46103,34052,15717,63507,86863,24014,12709
silver,2014-05-06,2014-05-09,149495,45772,35393,16379,63588,83937,23756,13786
silver,2014-05-13,2014-05-16,149922,46625,35088,16523,63645,83079,23129,15232
silver,2014-05-20,2014-05-23,150164,45967,37891,17061,63691,81288,23445,13924
silver,2014-05-27,2014-05-30,156319,48126,43038,18920,64976,79206,24297,15155
silver,2014-06-03,2014-06-06,161062,49778,49012,20738,65523,75163,25023,16149
silver,2014-06-10,2014-06-13,161532,48592,44486,24839,63087,77409,25014,14798
silver,2014-06-17,2014-06-20,164576,48333,34996,25775,66461,89299,24007,14506
silver,2014-06-24,2014-06-27,158093,54160,24830,19306,58728,101625,25899,12332
silver,2014-07-01,2014-07-04,156698,60392,20093,19883,52495,104450,23928,12272
silver,2014-07-08,2014-07-11,162879,67029,19148,21539,51053,109071,23258,13121
silver,2014-07-15,2014-07-18,162447,65907,16629,24774,49410,108106,22356,12938
silver,2014-07-22,2014-07-25,162485,64277,16752,25589,49553,107900,23066,12244
silver,2014-07-29,2014-08-01,158558,59030,14918,24591,51091,107674,23846,11375
silver,2014-08-05,2014-08-08,157578,54165,19802,23600,52922,101125,26891,13051
silver,2014-08-12,2014-08-15,158219,53942,24245,19770,57024,100750,27483,13454
silver,2014-08-19,2014-08-22,164893,53677,29526,22376,60527,97910,28313,15081
silver,2014-08-26,2014-08-29,164262,55545,33021,19691,60343,97662,28683,13888
silver,2014-09-02,2014-09-05,162307,59472,39917,18048,57555,89850,27232,14492
silver,2014-09-09,2014-09-12,165281,58910,42373,19004,59823,89776,27544,14128
silver,2014-09-16,2014-09-19,171260,58536,47624,20269,64619,88178,27836,15189
silver,2014-09-23,2014-09-26,170393,55602,46780,21943,67047,83814,25801,17856
silver,2014-09-30,2014-10-03,173222,58730,52104,18922,68945,84406,26625,17790
silver,2014-10-07,2014-10-10,171283,58526,49584,19835,67816,84056,25106,17808
silver,2014-10-14,2014-10-17,169329,58188,50451,18900,66900,83160,25341,16818
silver,2014-10-21,2014-10-24,170192,57236,50405,18335,70098,84689,24523,16763
silver,2014-10-28,2014-10-31,173733,57469,51537,20011,71215,85370,25038,16815
silver,2014-11-04,2014-11-07,176463,58088,51146,20093,73977,86385,24305,18839
silver,2014-11-11,2014-11-14,170684,57465,47033,19283,69712,87324,24224,17044
silver,2014-11-18,2014-11-21,173075,56831,45077,18742,74136,92503,23366,16753
silver,2014-11-25,2014-11-28,156984,52883,37427,16352,65268,87311,22481,15894
silver,2014-12-02,2014-12-05,148422,50686,29095,14626,62023,88609,21087,16092
silver,2014-12-09,2014-12-12,148195,52129,23670,14919,59448,94805,21699,14801
silver,2014-12-16,2014-12-19,150199,52921,26432,13989,62195,96192,21094,13586
silver,2014-12-23,2014-12-26,149149,52057,25744,14178,62444,96176,20470,13051
silver,2014-12-30,2015-01-02,149594,54126,24104,13989,60612,99248,20867,12253
silver,2015-01-06,2015-01-09,152879,54911,22872,14900,62455,102064,20613,13043
silver,2015-01-13,2015-01-16,157282,59808,19869,15845,61363,108167,20266,13401
silver,2015-01-20,2015-01-23,159904,62203,15929,15367,60587,116228,21747,12380
silver,2015-01-27,2015-01-30,162440,65722,12375,15557,59964,121557,21197,12951
silver,2015-02-03,2015-02-06,168486,64166,13593,18947,65063,121262,20310,14684
silver,2015-02-10,2015-02-13,168146,62034,15170,20438,64438,117895,21236,14643
silver,2015-02-17,2015-02-20,175193,61145,19822,24075,68694,116415,21279,14881
silver,2015-02-24,2015-02-27,166676,57348,20009,23044,67267,109414,19017,14209
silver,2015-03-03,2015-03-06,164018,56342,25135,22609,63453,103165,21614,13109
silver,2015-03-10,2015-03-13,169125,57966,31994,23489,65853,99116,21817,14526
silver,2015-03-17,2015-03-20,178524,61649,37238,23631,72202,102412,21042,15243
silver,2015-03-24,2015-03-27,172659,62332,30209,22797,67276,106518,20254,13135
silver,2015-03-31,2015-04-03,170105,65426,22314,21968,63225,113086,19486,12737
silver,2015-04-07,2015-04-10,169700,63241,21160,21733,64592,115030,20134,11777
silver,2015-04-14,2015-04-17,177877,61417,26872,27726,67026,110891,21708,12388
silver,2015-04-21,2015-04-24,182633,60848,36523,24995,73151,106987,23639,14128
silver,2015-04-28,2015-05-01,179461,64340,41410,21236,69451,103450,24434,13365
silver,2015-05-05,2015-05-08,175694,65383,37760,20964,67908,105158,21439,11812
silver,2015-05-12,2015-05-15,174919,65302,35964,20088,68337,106440,21192,12427
silver,2015-05-19,2015-05-22,174337,68171,16891,21281,62550,125035,22335,11130
silver,2015-05-26,2015-05-29,173629,66592,15611,21336,63321,124823,22380,11859
silver,2015-06-02,2015-06-05,178343,63573,16728,24931,67193,124762,22646,11922
silver,2015-06-09,2015-06-12,189524,65881,43335,24291,71347,107288,28005,14610
silver,2015-06-16,2015-06-19,191774,67315,51643,22426,74139,102994,27894,14711
silver,2015-06-23,2015-06-26,200273,74254,58697,23474,73843,103320,28702,14782
silver,2015-06-30,2015-07-03,196724,71886,62005,22560,76246,97406,26032,14753
silver,2015-07-07,2015-07-10,197092,70786,63993,23008,78158,92477,25140,17614
silver,2015-07-14,2015-07-17,185716,66392,56839,21631,75946,91535,21747,15711
silver,2015-07-21,2015-07-24,190226,66576,62331,20421,79791,90958,23438,16516
silver,2015-07-28,2015-07-31,190322,67125,60829,21869,79630,91703,21698,15921
silver,2015-08-04,2015-08-07,185848,66772,58367,21357,76161,89917,21558,16207
silver,2015-08-11,2015-08-14,177902,65566,48729,22975,68255,90482,21106,15716
silver,2015-08-18,2015-08-21,173545,59535,45501,17977,71220,94613,24813,15454
silver,2015-08-25,2015-08-28,167243,58687,43129,14926,71182,95152,22448,14036
silver,2015-09-01,2015-09-04,157013,57866,40394,15074,63067,85633,21006,15912
silver,2015-09-08,2015-09-11,155615,58761,40020,14944,60995,86555,20915,14096
silver,2015-09-15,2015-09-18,158007,60443,46180,14576,61170,82527,21818,14724
silver,2015-09-22,2015-09-25,152140,60413,35554,14554,56244,87558,20929,14474
silver,2015-09-29,2015-10-02,156905,61556,38453,17221,56932,87038,21196,14193
silver,2015-10-06,2015-10-09,156226,68838,28052,16960,48944,98446,21484,12768
silver,2015-10-13,2015-10-16,161346,74575,22865,20210,45022,103648,21539,14623
silver,2015-10-20,2015-10-23,167574,79449,22151,23381,42189,108989,22555,13053
silver,2015-10-27,2015-10-30,169757,82023,19578,24994,41050,110423,21690,14762
silver,2015-11-03,2015-11-06,166942,77220,18843,25492,41512,108653,22718,13954
silver,2015-11-10,2015-11-13,162435,72304,33314,15952,48381,98510,25798,14659
silver,2015-11-17,2015-11-20,170721,72282,47028,14945,57596,93120,25898,15628
silver,2015-11-24,2015-11-27,170092,70210,50817,16065,58718,87443,25099,15767
silver,2015-12-01,2015-12-04,163286,72909,51019,13123,53239,83060,24015,16084
silver,2015-12-08,2015-12-11,162758,70591,49331,16103,52285,83312,23779,14012
silver,2015-12-15,2015-12-18,166864,71479,55902,16805,54707,78249,23873,15908
silver,2015-12-22,2015-12-25,161116,68584,45193,19382,51148,82310,22002,14231
silver,2015-12-29,2016-01-01,165006,68450,47746,20363,52149,82027,24044,14870
silver,2016-01-05,2016-01-08,167520,69779,48153,22172,52680,81479,22889,15716
silver,2016-01-12,2016-01-15,166172,71255,48772,19696,50690,81252,24531,16452
silver,2016-01-19,2016-01-22,159521,68196,39238,19274,49508,85542,22543,15467
silver,2016-01-26,2016-01-29,154734,68920,31334,16749,46228,91352,22837,15299
silver,2016-02-02,2016-02-05,157934,70685,32097,17609,47967,93441,21673,14787
silver,2016-02-09,2016-02-12,164664,78108,25426,17923,44437,106146,24196,15169
silver,2016-02-16,2016-02-19,166645,80249,21532,18689,44638,114700,23069,11724
silver,2016-02-23,2016-02-26,174697,83189,21262,22171,45040,118717,24297,12547
silver,2016-03-01,2016-03-04,162293,78607,23127,13530,48025,113262,22131,12374
silver,2016-03-08,2016-03-11,169875,79879,19995,18527,47434,118249,24035,13104
silver,2016-03-15,2016-03-18,166180,76606,18533,19118,46447,116471,24009,12058
silver,2016-03-22,2016-03-25,175775,82933,19504,18377,47743,124985,26722,12909
silver,2016-03-29,2016-04-01,175255,79493,24986,21836,47675,115779,26251,12654
silver,2016-04-05,2016-04-08,179913,79942,27931,25696,51291,110956,22984,15330
silver,2016-04-12,2016-04-15,184800,87892,25424,17878,52108,124524,26922,16974
silver,2016-04-19,2016-04-22,194510,94988,23560,15772,53952,138036,29798,17142
silver,2016-04-26,2016-04-29,206748,99774,21001,20826,56700,148002,29448,16919
silver,2016-05-03,2016-05-06,198237,100401,24526,14599,55731,146325,27506,12787
silver,2016-05-10,2016-05-13,205391,107844,27573,16664,53870,145602,27013,15552
silver,2016-05-17,2016-05-20,207394,105988,28786,18897,54759,144654,27750,15057
silver,2016-05-24,2016-05-27,203682,97242,31358,20457,59097,137390,26886,14477
silver,2016-05-31,2016-06-03,198118,89815,28184,20142,59970,135935,28191,13857
silver,2016-06-07,2016-06-10,192376,86676,29635,21265,56476,128310,27959,13166
silver,2016-06-14,2016-06-17,199111,97370,27731,18488,56766,138510,26487,14382
silver,2016-06-21,2016-06-24,205618,106942,26699,18326,55836,145772,24514,14821
silver,2016-06-28,2016-07-01,211396,107555,23894,22274,56671,151872,24896,13356
silver,2016-07-05,2016-07-08,211347,111348,25594,18408,55718,154486,25873,12859
silver,2016-07-12,2016-07-15,214617,114376,26724,19615,54035,154155,26591,14123
silver,2016-07-19,2016-07-22,219206,120839,26449,21362,50379,156634,26626,14761
silver,2016-07-26,2016-07-29,218299,123737,27660,21323,48115,155238,25124,14078
silver,2016-08-02,2016-08-05,224540,122676,29242,24491,49123,158244,28250,12563
silver,2016-08-09,2016-08-12,210647,122165,31101,14537,47020,150331,26925,14678
silver,2016-08-16,2016-08-19,205905,118988,33999,8836,49176,149770,28905,13300
silver,2016-08-23,2016-08-26,206264,118356,35153,12383,47602,145671,27923,13057
silver,2016-08-30,2016-09-02,189416,114230,29876,7433,44378,140056,23375,12051
silver,2016-09-06,2016-09-09,199197,118059,30031,8814,45970,145552,26354,14800
silver,2016-09-13,2016-09-16,193953,113792,32224,8174,45479,142154,26508,11401
silver,2016-09-20,2016-09-23,193501,113567,30932,8339,45909,142854,25686,11376
silver,2016-09-27,2016-09-30,201486,116948,32086,8572,48161,148979,27805,11849
silver,2016-10-04,2016-10-07,198747,110764,34961,12117,48885,139781,26981,11888
silver,2016-10-11,2016-10-14,187469,97527,34634,11453,52174,129809,26315,11573
silver,2016-10-18,2016-10-21,189229,94230,34944,14570,53771,128682,26658,11033
silver,2016-10-25,2016-10-28,196311,92213,35140,19340,57120,130516,27638,11315
silver,2016-11-01,2016-11-04,196912,89233,27097,20338,58595,135512,28746,13965
silver,2016-11-08,2016-11-11,188265,89360,24091,17182,53861,136122,27862,10870
silver,2016-11-15,2016-11-18,174831,85575,22969,10612,51359,129880,27285,11370
silver,2016-11-22,2016-11-25,169661,81835,21668,11493,46804,125036,29529,11464
silver,2016-11-29,2016-12-02,156626,79485,20445,9044,41906,117351,26191,9786
silver,2016-12-06,2016-12-09,159337,81495,22130,8603,43081,118821,26158,9783
silver,2016-12-13,2016-12-16,163556,87040,20107,9621,41867,122998,25028,10830
silver,2016-12-20,2016-12-23,159697,83529,22635,9796,42097,116045,24275,11221
silver,2016-12-27,2016-12-30,163097,84330,25419,11309,41974,115981,25484,10388
silver,2017-01-03,2017-01-06,163812,86821,25530,9877,42493,118307,24621,10098
silver,2017-01-10,2017-01-13,165040,88430,23829,10536,41425,120362,24649,10313
silver,2017-01-17,2017-01-20,172056,90838,21356,12618,45028,126764,23572,11318
silver,2017-01-24,2017-01-27,177601,92319,21298,15427,47195,130279,22660,10597
silver,2017-01-31,2017-02-03,186839,96909,20935,16500,49265,138678,24165,10726
silver,2017-02-07,2017-02-10,193936,98560,20283,19386,50072,142784,25918,11483
silver,2017-02-14,2017-02-17,195338,104765,19953,16346,48659,147686,25568,11353
silver,2017-02-21,2017-02-24,208147,108848,20831,22146,51934,154167,25219,11003
silver,2017-02-28,2017-03-03,197629,115229,19806,8521,50081,158091,23798,11211
silver,2017-03-07,2017-03-10,192398,113437,19984,9327,46774,152636,22860,10451
silver,2017-03-14,2017-03-17,186936,102675,19797,12918,46747,144746,24596,9475
silver,2017-03-21,2017-03-24,190819,100337,21225,17362,48468,142202,24652,10030
silver,2017-03-28,2017-03-31,201829,112197,21509,18846,48127,149894,22659,11580
silver,2017-04-04,2017-04-07,219160,126524,25142,21540,47639,159985,23457,12493
silver,2017-04-11,2017-04-14,220172,131969,26454,18802,46900,161314,22501,13602
silver,2017-04-18,2017-04-21,227984,128378,24491,26918,46878,163710,25810,12865
silver,2017-04-25,2017-04-28,214782,121018,27405,25023,43415,151504,25326,10850
silver,2017-05-02,2017-05-05,189240,101538,30171,16458,43731,130305,27513,12306
silver,2017-05-09,2017-05-12,196083,94982,41327,22955,48400,117669,29746,14132
silver,2017-05-16,2017-05-19,215127,100142,57138,30333,55612,112949,29040,14707
silver,2017-05-23,2017-05-26,203459,96531,45358,27962,53195,117182,25771,12957
silver,2017-05-30,2017-06-02,205235,96568,35154,32131,52861,123943,23675,14007
silver,2017-06-06,2017-06-09,208967,101713,35772,31973,52429,128053,22852,13169
silver,2017-06-13,2017-06-16,201214,102702,42044,21960,51617,123530,24935,13680
silver,2017-06-20,2017-06-23,199929,96000,49319,21467,56301,115135,26161,14008
silver,2017-06-27,2017-06-30,204637,93869,58337,22067,59720,109928,28981,14305
silver,2017-07-03,2017-07-07,203541,91996,65721,20600,61561,100789,29384,16431
silver,2017-07-11,2017-07-14,207592,91174,77169,23907,65517,90084,26994,16432
silver,2017-07-18,2017-07-21,209689,90776,81400,24987,66398,88312,27528,14990
silver,2017-07-25,2017-07-28,206347,90865,71448,26925,63775,93307,24782,14667
silver,2017-08-01,2017-08-04,207258,92259,61500,31018,60593,100260,23388,14480
silver,2017-08-08,2017-08-11,195163,91345,57481,21600,59273,98834,22945,17248
silver,2017-08-15,2017-08-18,187955,91596,52745,16096,55918,104006,24345,15108
silver,2017-08-22,2017-08-25,187227,91305,46759,16932,55060,110109,23930,13427
silver,2017-08-29,2017-09-01,182823,92930,39285,12890,51479,117067,25524,13581
silver,2017-09-05,2017-09-08,183276,96374,32203,13591,47489,124177,25822,13305
silver,2017-09-12,2017-09-15,188207,102243,27256,16089,45932,130613,23943,14249
silver,2017-09-19,2017-09-22,192994,99687,31884,21619,47905,126313,23783,13178
silver,2017-09-26,2017-09-29,186906,91812,31552,21572,49345,121611,24177,12171
