time_msc,time,bid,ask,last,volume,flags
1785907728591,1785907728,64381.97,64391.97,0.0,0,6
1785907729623,1785907729,64378.94,64388.94,0.0,0,6
1785907730623,1785907730,64379.77,64389.77,0.0,0,6
1785907731636,1785907731,64378.9,64388.9,0.0,0,6
1785907733696,1785907733,64378.87,64388.87,0.0,0,6
1785907734865,1785907734,64382.54,64392.54,0.0,0,6
1785907735867,1785907735,64382.64,64392.64,0.0,0,6
1785907736880,1785907736,64384.6,64394.6,0.0,0,6
1785907737932,1785907737,64383.47,64393.47,0.0,0,6
1785907738964,1785907738,64383.64,64393.64,0.0,0,6
1785907739970,1785907739,64384.12,64394.12,0.0,0,6
1785907740990,1785907740,64384.59,64394.59,0.0,0,6
1785907742073,1785907742,64381.1,64391.1,0.0,0,6
1785907743132,1785907743,64381.62,64391.62,0.0,0,6
1785907744213,1785907744,64382.26,64392.26,0.0,0,6
1785907745282,1785907745,64381.97,64391.97,0.0,0,6
1785907746303,1785907746,64381.81,64391.81,0.0,0,6
1785907747411,1785907747,64378.71,64388.71,0.0,0,6
1785907748421,1785907748,64378.67,64388.67,0.0,0,6
1785907749445,1785907749,64378.64,64388.64,0.0,0,6
1785907750472,1785907750,64378.63,64388.63,0.0,0,6
1785907751510,1785907751,64378.72,64388.72,0.0,0,6
1785907752602,1785907752,64378.61,64388.61,0.0,0,6
1785907753617,1785907753,64378.59,64388.59,0.0,0,6
1785907754621,1785907754,64378.58,64388.58,0.0,0,6
1785907755728,1785907755,64378.57,64388.57,0.0,0,6
1785907757761,1785907757,64378.56,64388.56,0.0,0,6
1785907760062,1785907760,64378.54,64388.54,0.0,0,6
1785907761131,1785907761,64378.52,64388.52,0.0,0,6
1785907762222,1785907762,64378.51,64388.51,0.0,0,6
1785907763494,1785907763,64378.49,64388.49,0.0,0,6
1785907765542,1785907765,64378.48,64388.48,0.0,0,6
1785907766617,1785907766,64378.46,64388.46,0.0,0,6
1785907767663,1785907767,64378.45,64388.45,0.0,0,6
1785907768704,1785907768,64378.44,64388.44,0.0,0,6
1785907769722,1785907769,64378.43,64388.43,0.0,0,6
1785907769962,1785907769,64373.74,64383.74,0.0,0,6
1785907769976,1785907769,64371.85,64381.85,0.0,0,6
1785907770992,1785907770,64376.27,64386.27,0.0,0,6
1785907772031,1785907772,64379.8,64389.8,0.0,0,6
1785907774132,1785907774,64378.65,64388.65,0.0,0,6
1785907775136,1785907775,64379.13,64389.13,0.0,0,6
1785907776183,1785907776,64377.58,64387.58,0.0,0,6
1785907777224,1785907777,64374.56,64384.56,0.0,0,6
1785907778239,1785907778,64372.51,64382.51,0.0,0,6
1785907779251,1785907779,64372.16,64382.16,0.0,0,6
1785907780262,1785907780,64372.92,64382.92,0.0,0,6
1785907781489,1785907781,64373.21,64383.21,0.0,0,6
1785907782519,1785907782,64374.46,64384.46,0.0,0,6
1785907783529,1785907783,64377.18,64387.18,0.0,0,6
1785907784538,1785907784,64377.23,64387.23,0.0,0,6
1785907785578,1785907785,64377.44,64387.44,0.0,0,6
1785907786585,1785907786,64377.04,64387.04,0.0,0,6
1785907787607,1785907787,64375.59,64385.59,0.0,0,6
1785907788654,1785907788,64375.48,64385.48,0.0,0,6
1785907789692,1785907789,64374.73,64384.73,0.0,0,6
1785907790799,1785907790,64375.38,64385.38,0.0,0,6
